sentence_number,word,tag
696,extra,B-QUANTITY
696,chocolate,B-FLAVOR
696,drizzle,B-ADD-ON
697,Soy,B-MILK-TYPE
697,latte,B-COFFEE-TYPE
697,with,O
697,a,B-QUANTITY
697,touch,B-ADD-ON
697,of,O
697,vanilla,B-FLAVOR
697,syrup,B-ADD-ON
698,Peppermint,B-FLAVOR
698,mocha,B-COFFEE-TYPE
698,with,O
698,whipped,B-ADD-ON
698,cream,I-ADD-ON
699,Iced,B-TEMP
699,caramel,B-FLAVOR
699,latte,B-COFFEE-TYPE
699,with,O
699,a,B-QUANTITY
699,sprinkle,B-ADD-ON
699,of,O
699,sea,B-FLAVOR
699,salt,I-FLAVOR
700,Vanilla,B-FLAVOR
700,latte,B-COFFEE-TYPE
700,with,O
700,an,B-QUANTITY
700,extra,I-QUANTITY
700,shot,B-ADD-ON
700,of,O
700,espresso,I-ADD-ON
701,Espresso,B-COFFEE-TYPE
701,con,O
701,panna,B-ADD-ON
701,with,O
701,a,B-QUANTITY
701,sprinkle,B-ADD-ON
701,of,O
701,cinnamon,B-FLAVOR
702,Dirty,O
702,chai,B-BEVERAGE
702,Iced,B-TEMP
702,chai,I-BEVERAGE
702,latte,B-COFFEE-TYPE
702,with,O
702,a,B-QUANTITY
702,shot,B-ADD-ON
702,of,O
702,espresso,I-ADD-ON
703,Iced,B-TEMP
703,almond,B-MILK-TYPE
703,milk,I-MILK-TYPE
703,latte,B-COFFEE-TYPE
703,with,O
703,a,B-QUANTITY
703,caramel,B-FLAVOR
703,drizzle,B-ADD-ON
704,Cappuccino,B-COFFEE-TYPE
704,with,O
704,a,B-QUANTITY
704,dusting,B-ADD-ON
704,of,O
704,cocoa,B-FLAVOR
704,powder,I-FLAVOR
705,Iced,B-TEMP
705,americano,B-COFFEE-TYPE
705,coffee,I-COFFEE-TYPE
705,with,O
705,a,B-QUANTITY
705,dollop,B-ADD-ON
705,of,O
705,whipped,B-ADD-ON
705,cream,I-ADD-ON
706,Can,O
706,I,O
706,have,O
706,a,B-QUANTITY
706,hot,B-TEMP
706,americano,B-COFFEE-TYPE
706,with,O
706,one,B-QUANTITY
706,cream,B-MILK-TYPE
706,and,O
706,a,B-QUANTITY
706,sprinkle,B-ADD-ON
706,of,O
706,cinnamon,B-FLAVOR
707,Coconut,B-FLAVOR
707,iced,B-TEMP
707,coffee,B-COFFEE-TYPE
707,with,O
707,a,B-QUANTITY
707,shot,B-ADD-ON
707,of,O
707,espresso,I-ADD-ON
708,Double-shot,B-QUANTITY
708,espresso,B-COFFEE-TYPE
708,with,O
708,a,B-QUANTITY
708,twist,B-ADD-ON
708,of,O
708,orange,B-FLAVOR
708,zest,I-FLAVOR
709,Pumpkin,B-FLAVOR
709,spice,I-FLAVOR
709,latte,B-COFFEE-TYPE
709,with,O
709,whipped,B-ADD-ON
709,cream,I-ADD-ON
709,and,O
709,nutmeg,B-FLAVOR
710,Mocha,B-FLAVOR
710,frappuccino,B-COFFEE-TYPE
710,with,O
710,a,B-QUANTITY
710,scoop,B-ADD-ON
710,of,O
710,chocolate,B-FLAVOR
710,chip,I-FLAVOR
710,cookie,I-BAKERY-ITEM
710,dough,I-BAKERY-ITEM
711,Can,O
711,I,O
711,get,O
711,a,B-QUANTITY
711,hot,B-TEMP
711,americano,B-COFFEE-TYPE
711,coffee,I-COFFEE-TYPE
712,Caramelized,B-FLAVOR
712,banana,I-FLAVOR
712,latte,B-COFFEE-TYPE
712,with,O
712,a,B-QUANTITY
712,sprinkle,B-ADD-ON
712,of,O
712,cinnamon,B-FLAVOR
713,Triple-shot,B-QUANTITY
713,iced,B-TEMP
713,Americano,B-COFFEE-TYPE
713,with,O
713,a,B-QUANTITY
713,splash,B-ADD-ON
713,of,O
713,Irish,B-FLAVOR
713,cream,I-BEVERAGE
714,White,B-FLAVOR
714,chocolate,I-FLAVOR
714,mocha,B-COFFEE-TYPE
714,with,O
714,a,B-QUANTITY
714,touch,B-ADD-ON
714,of,O
714,raspberry,B-FLAVOR
714,syrup,I-FLAVOR
716,Honey,B-SWEETENER
716,cinnamon,B-FLAVOR
716,cappuccino,B-COFFEE-TYPE
716,please,O
717,Iced,B-TEMP
717,soy,B-MILK-TYPE
717,latte,B-COFFEE-TYPE
717,with,O
717,a,B-QUANTITY
717,hint,B-ADD-ON
717,of,O
717,maple,B-SWEETENER
717,syrup,I-SWEETENER
718,Cortado,B-COFFEE-TYPE
718,with,O
718,a,B-QUANTITY
718,caramel,B-FLAVOR
718,drizzle,B-ADD-ON
719,Iced,B-TEMP
719,lavender,B-FLAVOR
719,latte,B-COFFEE-TYPE
719,with,O
719,almond,B-MILK-TYPE
719,milk,I-MILK-TYPE
720,Id,O
720,like,O
720,an,B-QUANTITY
720,iced,B-TEMP
720,cappuccino,B-BEVERAGE
720,with,O
720,caramel,B-FLAVOR
720,syrup,B-FLAVOR
720,and,O
720,whipped,B-FLAVOR
720,cream,B-FLAVOR
721,Please,O
721,give,O
721,me,O
721,a,B-QUANTITY
721,large,B-SIZE
721,latte,B-BEVERAGE
721,french,B-FLAVOR
721,roast,B-FLAVOR
721,and,O
721,a,B-QUANTITY
721,medium,B-SIZE
721,americano,B-BEVERAGE
721,dark,B-FLAVOR
721,roast,B-FLAVOR
721,with,O
721,caramel,B-FLAVOR
721,syrup,B-FLAVOR
722,A,O
722,large,B-SIZE
722,latte,B-BEVERAGE
722,please,O
722,dark,B-FLAVOR
722,roast,B-FLAVOR
722,with,O
722,two,B-QUANTITY
722,extra,O
722,espresso,B-BEVERAGE
722,shots,B-QUANTITY
722,Id,O
722,like,O
722,hazelnut,B-FLAVOR
722,syrup,B-FLAVOR
722,with,O
722,added,O
722,crumbles,O
722,on,O
722,top,O
723,May,O
723,I,O
723,please,O
723,have,O
723,an,B-QUANTITY
723,extra,B-SIZE
723,large,I-SIZE
723,decaf,B-COFFEE-TYPE
723,drip,I-COFFEE-TYPE
723,with,O
723,caramel,B-FLAVOR
723,syrup,I-FLAVOR
723,drizzles,O
724,A,B-QUANTITY
724,small,B-SIZE
724,hot,B-BEVERAGE
724,chocolate,I-BEVERAGE
725,I,O
725,would,O
725,like,O
725,to,O
725,order,O
725,a,B-QUANTITY
725,regular,B-SIZE
725,espresso,B-BEVERAGE
725,with,O
725,some,O
725,cinnamon,B-FLAVOR
725,inside,O
726,Cappuccino,B-BEVERAGE
726,extra,O
726,large,B-SIZE
726,two,B-QUANTITY
726,extra,O
726,shots,B-QUANTITY
727,And,O
727,a,B-QUANTITY
727,small,B-SIZE
727,decaf,B-COFFEE-TYPE
727,drip,I-COFFEE-TYPE
727,coffee,I-COFFEE-TYPE
727,light,B-ROAST-TYPE
728,Can,O
728,I,O
728,get,O
728,a,B-QUANTITY
728,small,B-SIZE
728,latte,B-BEVERAGE
728,with,O
728,a,B-QUANTITY
728,bit,O
728,of,O
728,vanilla,B-FLAVOR
729,Let,O
729,me,O
729,get,O
729,a,B-QUANTITY
729,regular,B-SIZE
729,iced,B-TEMP
729,dark,B-FLAVOR
729,roast,B-FLAVOR
729,latte,B-BEVERAGE
730,I,O
730,need,O
730,a,B-QUANTITY
730,large,B-SIZE
730,french,B-FLAVOR
730,latte,B-BEVERAGE
730,with,O
730,caramel,B-FLAVOR
730,and,O
730,whipped,B-FLAVOR
730,cream,B-FLAVOR
731,Ok,O
731,I,O
731,want,O
731,a,B-QUANTITY
731,large,B-SIZE
731,italian,B-FLAVOR
731,latte,B-BEVERAGE
731,with,O
731,honey,B-FLAVOR
731,and,O
731,caramel,B-FLAVOR
731,syrup,B-FLAVOR
732,I,O
732,need,O
732,one,B-QUANTITY
732,small,B-SIZE
732,iced,B-TEMP
732,cappuccino,B-BEVERAGE
732,with,O
732,whipped,O
732,cream,B-FLAVOR
732,and,O
732,two,B-QUANTITY
732,extra,O
732,shots,B-QUANTITY
732,of,O
732,espresso,B-BEVERAGE
733,Large,B-SIZE
733,iced,B-TEMP
733,medium,B-SIZE
733,roast,B-FLAVOR
733,drip,B-BEVERAGE
733,coffee,B-BEVERAGE
733,with,O
733,vanilla,B-FLAVOR
733,and,O
733,caramel,B-FLAVOR
733,syrup,B-FLAVOR
734,I,O
734,want,O
734,a,B-QUANTITY
734,regular,B-SIZE
734,americano,B-BEVERAGE
734,with,O
734,caramel,B-FLAVOR
734,syrup,B-FLAVOR
735,May,O
735,I,O
735,have,O
735,a,B-QUANTITY
735,large,B-SIZE
735,medium,B-SIZE
735,roast,B-FLAVOR
735,coffee,B-BEVERAGE
735,with,O
735,.,O
735,shot,O
735,of,O
735,caramel,B-FLAVOR
735,syrup,B-FLAVOR
735,and,O
735,one,B-QUANTITY
735,shot,O
735,of,O
735,honey,B-FLAVOR
736,I,O
736,Il,O
736,have,O
736,a,B-QUANTITY
736,large,B-SIZE
736,cappucino,B-BEVERAGE
736,dark,B-FLAVOR
736,roast,B-FLAVOR
736,please,O
736,add,O
736,drizzles,O
736,over,O
736,foam,O
736,too,O
737,Could,O
737,you,O
737,give,O
737,me,O
737,a,B-QUANTITY
737,large,B-SIZE
737,drip,B-BEVERAGE
737,coffee,B-BEVERAGE
737,with,O
737,guatemalan,B-FLAVOR
737,roast,B-FLAVOR
738,Id,O
738,like,O
738,a,B-QUANTITY
738,large,B-SIZE
738,americano,B-BEVERAGE
739,I,O
739,want,O
739,a,B-QUANTITY
739,large,B-SIZE
739,skinny,B-FLAVOR
739,latte,B-BEVERAGE
739,medium,B-SIZE
739,roast,B-FLAVOR
739,with,O
739,foam,B-FLAVOR
740,I,O
740,would,O
740,like,O
740,a,B-QUANTITY
740,small,B-SIZE
740,iced,B-TEMP
740,cinnamon,B-FLAVOR
740,latte,B-BEVERAGE
740,with,O
740,whipped,B-FLAVOR
740,cream,B-FLAVOR
741,A,B-QUANTITY
741,cold,B-TEMP
741,brew,B-COFFEE-TYPE
741,with,O
741,vanilla,B-FLAVOR
741,and,O
741,a,B-QUANTITY
741,chocolate,B-BAKERY-ITEM
741,hazelnut,I-BAKERY-ITEM
741,croissant,I-BAKERY-ITEM
741,.,O
741,please,O
742,Could,O
742,I,O
742,get,O
742,a,B-QUANTITY
742,breakfast,B-FOOD-ITEM
742,burrito,B-FOOD-ITEM
742,and,O
742,a,B-QUANTITY
742,chai,B-FLAVOR
742,latte,B-COFFEE-TYPE
742,.,O
742,please,O
743,A,B-QUANTITY
743,mocha,B-BEVERAGE
743,frappe,I-BEVERAGE
743,and,O
743,a,B-QUANTITY
743,sausage,B-FOOD-ITEM
743,egg,I-FOOD-ITEM
743,and,I-FOOD-ITEM
743,cheese,I-FOOD-ITEM
743,biscuit,I-FOOD-ITEM
743,please,O
744,lavender,B-FLAVOR
744,blueberry,I-FLAVOR
744,lemonade,B-BEVERAGE
744,and,O
744,a,B-QUANTITY
744,spinach,B-FOOD-ITEM
744,and,I-FOOD-ITEM
744,artichoke,I-FOOD-ITEM
744,quiche,I-FOOD-ITEM
744,.,O
744,please,O
745,Could,O
745,I,O
745,get,O
745,a,B-QUANTITY
745,turmeric,B-FLAVOR
745,latte,B-COFFEE-TYPE
745,and,O
745,a,B-QUANTITY
745,vegan,B-BAKERY-ITEM
745,chocolate,I-BAKERY-ITEM
745,chip,I-BAKERY-ITEM
745,cookie,I-BAKERY-ITEM
745,.,O
745,please,O
746,May,O
746,I,O
746,have,O
746,a,B-QUANTITY
746,lavender,B-FLAVOR
746,chamomile,I-FLAVOR
746,tea,B-BEVERAGE
746,and,O
746,a,B-QUANTITY
746,lemon,B-BAKERY-ITEM
746,poppy,B-BAKERY-ITEM
746,seed,B-BAKERY-ITEM
746,muffin,B-BAKERY-ITEM
746,.,O
746,please,O
747,Grab,O
747,me,O
747,whatever,O
747,your,O
747,favorite,B-BEVERAGE
747,drink,I-BEVERAGE
747,is,O
747,!,O
748,I'll,O
748,take,O
748,a,B-QUANTITY
748,honey,B-FLAVOR
748,rosemary,B-FLAVOR
748,latte,B-COFFEE-TYPE
748,and,O
748,a,B-QUANTITY
748,ham,B-FOOD-ITEM
748,egg,I-FOOD-ITEM
748,and,I-FOOD-ITEM
748,cheese,I-FOOD-ITEM
748,ciabatta,I-FOOD-ITEM
748,.,O
748,please,O
749,I'd,O
749,like,O
749,a,B-QUANTITY
749,raspberry,B-FLAVOR
749,white,I-FLAVOR
749,chocolate,I-FLAVOR
749,mocha,B-COFFEE-TYPE
749,and,O
749,a,B-QUANTITY
749,blueberry,B-BAKERY-ITEM
749,scone,I-BAKERY-ITEM
749,please,O
750,A,B-QUANTITY
750,large,B-SIZE
750,cold,B-TEMP
750,brew,B-COFFEE-TYPE
750,with,O
750,a,B-FLAVOR
750,splash,B-FLAVOR
750,of,O
750,almond,B-MILK-TYPE
750,milk,I-MILK-TYPE
750,please,O
751,May,O
751,I,O
751,have,O
751,a,B-QUANTITY
751,bacon,B-FOOD-ITEM
751,and,I-FOOD-ITEM
751,Gouda,I-FOOD-ITEM
751,breakfast,I-FOOD-ITEM
751,sandwich,I-FOOD-ITEM
751,please,O
752,May,O
752,I,O
752,have,O
752,a,B-QUANTITY
752,pour-over,B-COFFEE-TYPE
752,coffee,I-COFFEE-TYPE
752,and,O
752,an,B-QUANTITY
752,avocado,B-FOOD-ITEM
752,toast,I-FOOD-ITEM
752,.,O
752,please,O
753,chai,B-FLAVOR
753,spiced,I-FLAVOR
753,latte,B-BEVERAGE
753,and,O
753,a,B-QUANTITY
753,cranberry,B-BAKERY-ITEM
753,walnut,I-BAKERY-ITEM
753,muffin,I-BAKERY-ITEM
753,please,O
754,I'd,O
754,like,O
754,a,B-QUANTITY
754,ham,B-FOOD-ITEM
754,and,I-FOOD-ITEM
754,Swiss,I-FOOD-ITEM
754,panini,I-FOOD-ITEM
754,.,O
754,please,O
755,Could,O
755,I,O
755,get,O
755,a,B-QUANTITY
755,chocolate,B-BAKERY-ITEM
755,glazed,I-BAKERY-ITEM
755,donut,I-BAKERY-ITEM
755,and,O
755,a,B-QUANTITY
755,tall,B-SIZE
755,black,B-COFFEE-TYPE
755,coffee,I-COFFEE-TYPE
755,?,O
756,I,B-QUANTITY
756,just,O
756,need,O
756,a,B-QUANTITY
756,large,B-SIZE
756,cup,O
756,of,O
756,water,B-BEVERAGE
756,pleas,O
756,I’m,O
756,so,O
756,thirsty,O
757,May,O
757,I,O
757,have,O
757,a,B-QUANTITY
757,blueberry,B-BAKERY-ITEM
757,scone,I-BAKERY-ITEM
757,and,O
757,a,B-QUANTITY
757,tall,B-SIZE
757,latte,B-COFFEE-TYPE
757,.,O
757,please,O
758,I'll,O
758,take,O
758,a,B-QUANTITY
758,flat,B-COFFEE-TYPE
758,white,I-COFFEE-TYPE
758,and,O
758,a,B-QUANTITY
758,blueberry,B-BAKERY-ITEM
758,muffin,I-BAKERY-ITEM
758,.,O
758,please,O
759,ginger,B-FLAVOR
759,turmeric,I-FLAVOR
759,golden,B-FLAVOR
759,latte,B-BEVERAGE
759,and,O
759,a,B-QUANTITY
759,banana,B-BAKERY-ITEM
759,walnut,I-BAKERY-ITEM
759,bread,I-BAKERY-ITEM
759,.,O
759,please,O
760,I'd,O
760,like,O
760,a,B-QUANTITY
760,brown,B-SWEETENER
760,sugar,I-SWEETENER
760,cinnamon,B-FLAVOR
760,iced,B-TEMP
760,coffee,B-COFFEE-TYPE
760,and,O
760,a,B-QUANTITY
760,cranberry,B-BAKERY-ITEM
760,orange,I-BAKERY-ITEM
760,muffin,I-BAKERY-ITEM
760,please,O
761,I'll,O
761,take,O
761,a,B-QUANTITY
761,hazelnut,B-FLAVOR
761,cold,B-TEMP
761,brew,B-COFFEE-TYPE
761,and,O
761,a,B-QUANTITY
761,savory,B-FLAVOR
761,bacon,B-FOOD-ITEM
761,and,I-FOOD-ITEM
761,cheddar,I-FOOD-ITEM
761,croissant,I-FOOD-ITEM
761,.,O
761,please,O
762,Could,O
762,I,O
762,get,O
762,a,B-QUANTITY
762,glazed,B-BAKERY-ITEM
762,donut,I-BAKERY-ITEM
762,and,O
762,a,B-SIZE
762,small,B-SIZE
762,black,B-COFFEE-TYPE
762,coffee,I-COFFEE-TYPE
762,.,O
762,?,O
763,I'll,O
763,take,O
763,an,B-QUANTITY
763,everything,B-FOOD-ITEM
763,bagel,B-FOOD-ITEM
763,with,O
763,cream,B-ADD-ON
763,cheese,I-ADD-ON
763,.,O
763,please,O
764,A,B-QUANTITY
764,large,B-SIZE
764,iced,B-TEMP
764,tea,B-BEVERAGE
764,with,O
764,lemon,B-FLAVOR
764,please,O
765,Salam,O
765,aleykum,O
765,may,O
765,I,O
765,please,O
765,have,O
765,a,B-QUANTITY
765,dozen,B-QUANTITY
765,donuts,B-BAKERY-ITEM
765,and,O
765,4,B-QUANTITY
765,medium,B-SIZE
765,hot,B-TEMP
765,coffees,B-COFFEE-TYPE
765,.,O
765,3,B-QUANTITY
765,with,O
765,caramel,B-FLAVOR
765,and,O
765,cream,I-ADD-ON
765,and,O
765,1,B-QUANTITY
765,with,O
765,only,O
765,cream,I-ADD-ON
765,.,O
766,How's,O
766,it,O
766,going,O
766,gang,O
766,sauce,O
766,me,O
766,4,B-QUANTITY
766,munchkins,B-BAKERY-ITEM
766,Pick,O
766,whateva,B-FLAVOR
766,flavor,I-FLAVOR
767,tomato,B-FOOD-ITEM
767,and,I-FOOD-ITEM
767,mozzarella,I-FOOD-ITEM
767,panini,I-FOOD-ITEM
767,please,O
768,matcha,B-FLAVOR
768,coconut,I-FLAVOR
768,smoothie,B-BEVERAGE
768,and,O
768,a,B-QUANTITY
768,caramel,B-BAKERY-ITEM
768,toffee,I-BAKERY-ITEM
768,crunch,I-BAKERY-ITEM
768,cookie,I-BAKERY-ITEM
768,please,O
769,Make,O
769,me,B-QUANTITY
769,whatever,O
769,drink,B-BEVERAGE
769,you,O
769,want,O
769,!,O
769,And,O
769,throw,O
769,in,O
769,your,O
769,favorite,B-FLAVOR
769,donut,B-BAKERY-ITEM
769,as,O
769,well,O
770,A,B-QUANTITY
770,medium,B-SIZE
770,Americano,B-COFFEE-TYPE
770,with,O
770,a,B-FLAVOR
770,dash,I-ADD-ON
770,of,O
770,cream,I-ADD-ON
770,.,O
771,classic,B-BAKERY-ITEM
771,coffee,I-BAKERY-ITEM
771,cake,I-BAKERY-ITEM
771,and,O
771,a,B-QUANTITY
771,grande,B-SIZE
771,cappuccino,B-BEVERAGE
771,please,O
772,I'll,O
772,take,O
772,a,B-QUANTITY
772,ginger,B-FLAVOR
772,peach,I-FLAVOR
772,iced,B-TEMP
772,tea,B-BEVERAGE
772,and,O
772,a,B-QUANTITY
772,raspberry,B-BAKERY-ITEM
772,almond,I-BAKERY-ITEM
772,croissant,I-BAKERY-ITEM
772,please,O
773,What's,O
773,up,O
773,boss,O
773,let,O
773,me,O
773,get,O
773,a,B-QUANTITY
773,black,B-FLAVOR
773,coffee,B-COFFEE-TYPE
773,no,O
773,sugar,I-ADD-ON
773,.,O
773,thanks,O
773,g,O
774,jasmine,B-FLAVOR
774,green,I-FLAVOR
774,tea,B-BEVERAGE
774,and,O
774,a,B-QUANTITY
774,veggie,B-FOOD-ITEM
774,breakfast,I-FOOD-ITEM
774,burrito,I-FOOD-ITEM
774,please,O
775,pistachio,B-FLAVOR
775,rose,I-FLAVOR
775,latte,B-BEVERAGE
775,and,O
775,a,B-QUANTITY
775,Mediterranean,B-FOOD-ITEM
775,veggie,I-FOOD-ITEM
775,wrap,I-FOOD-ITEM
775,please,O
776,May,O
776,I,O
776,have,O
776,a,B-QUANTITY
776,medium,B-SIZE
776,hot,B-TEMP
776,coffee,B-COFFEE-TYPE
776,with,O
776,cream,I-ADD-ON
776,and,O
776,sugar,I-ADD-ON
776,.,O
776,please,O
777,May,O
777,I,O
777,have,O
777,a,B-QUANTITY
777,medium,B-SIZE
777,iced,B-TEMP
777,coffee,B-COFFEE-TYPE
777,with,O
777,almond,B-MILK-TYPE
777,milk,I-MILK-TYPE
777,.,O
778,A,B-QUANTITY
778,venti,B-SIZE
778,iced,B-TEMP
778,green,B-BEVERAGE
778,tea,I-BEVERAGE
778,with,O
778,peach,B-FLAVOR
778,syrup,I-ADD-ON
778,.,O
778,please,O
779,Could,O
779,I,O
779,get,O
779,a,B-QUANTITY
779,caramel,B-FLAVOR
779,sea,B-FLAVOR
779,salt,I-FLAVOR
779,cold,B-COFFEE-TYPE
779,brew,I-COFFEE-TYPE
779,and,O
779,a,B-QUANTITY
779,smoked,B-FOOD-ITEM
779,salmon,I-FOOD-ITEM
779,bagel,I-FOOD-ITEM
779,?,O
780,1,B-QUANTITY
780,large,B-SIZE
780,ice,B-BEVERAGE
780,coffee,B-BEVERAGE
780,with,O
780,6,B-QUANTITY
780,sweet,B-FLAVOR
780,and,O
780,low,B-FLAVOR
780,.,O
781,May,O
781,I,O
781,have,O
781,a,B-QUANTITY
781,black,B-FLAVOR
781,sesame,I-FLAVOR
781,matcha,B-COFFEE-TYPE
781,latte,I-COFFEE-TYPE
781,and,O
781,a,B-QUANTITY
781,raspberry,B-FLAVOR
781,almond,B-FLAVOR
781,bar,B-FOOD-ITEM
781,?,O
782,spiced,B-FLAVOR
782,apple,I-FLAVOR
782,cider,B-BEVERAGE
782,and,O
782,a,B-QUANTITY
782,cinnamon,B-FOOD-ITEM
782,sugar,I-FOOD-ITEM
782,pretzel,I-FOOD-ITEM
782,.,O
782,please,O
783,Four,B-QUANTITY
783,coffees,B-BEVERAGE
783,all,O
783,black,O
783,!,O
784,Could,O
784,I,O
784,get,O
784,a,B-QUANTITY
784,caramelized,B-FLAVOR
784,gingerbread,B-FLAVOR
784,latte,B-COFFEE-TYPE
784,and,O
784,a,B-QUANTITY
784,spinach,B-FOOD-ITEM
784,and,I-FOOD-ITEM
784,feta,I-FOOD-ITEM
784,quiche,I-FOOD-ITEM
784,.,O
784,please,O
785,A,B-QUANTITY
785,vanilla,B-FLAVOR
785,honey,I-FLAVOR
785,cinnamon,I-FLAVOR
785,latte,B-COFFEE-TYPE
785,and,O
785,a,B-QUANTITY
785,chocolate,B-BAKERY-ITEM
785,pistachio,I-BAKERY-ITEM
785,muffin,I-BAKERY-ITEM
785,.,O
785,please,O
786,May,O
786,I,O
786,have,O
786,a,B-QUANTITY
786,honey,B-FLAVOR
786,lavender,B-FLAVOR
786,latte,B-COFFEE-TYPE
786,and,O
786,a,B-QUANTITY
786,cinnamon,B-BAKERY-ITEM
786,roll,I-BAKERY-ITEM
786,?,O
787,I'd,O
787,like,O
787,a,B-QUANTITY
787,caramelized,B-FLAVOR
787,honey,B-FLAVOR
787,latte,B-COFFEE-TYPE
787,and,O
787,a,B-QUANTITY
787,mixed,B-BAKERY-ITEM
787,berry,I-BAKERY-ITEM
787,scone,I-BAKERY-ITEM
787,.,O
787,please,O
788,I'd,O
788,like,O
788,a,B-SIZE
788,grande,B-FLAVOR
788,Pike,B-FLAVOR
788,Place,I-FLAVOR
788,coffee,B-COFFEE-TYPE
788,with,O
788,room,O
788,for,O
788,cream,I-ADD-ON
788,.,O
788,please,O
789,I'll,O
789,take,O
789,a,B-QUANTITY
789,turkey,B-FOOD-ITEM
789,sausage,I-FOOD-ITEM
789,wrap,I-FOOD-ITEM
789,with,I-FOOD-ITEM
789,egg,I-FOOD-ITEM
789,whites,I-FOOD-ITEM
789,please,O
790,I'll,O
790,take,O
790,a,B-QUANTITY
790,veggie,B-FOOD-ITEM
790,omelette,I-FOOD-ITEM
790,wrap,I-FOOD-ITEM
790,and,O
790,a,B-QUANTITY
790,caramel,B-FLAVOR
790,macchiato,B-COFFEE-TYPE
790,please,O
791,Could,O
791,I,O
791,get,O
791,a,B-QUANTITY
791,veggie,B-FOOD-ITEM
791,egg,I-FOOD-ITEM
791,white,I-FOOD-ITEM
791,flatbread,I-FOOD-ITEM
791,please,O
792,Could,O
792,I,O
792,get,O
792,a,B-QUANTITY
792,plain,B-FOOD-ITEM
792,bagel,I-FOOD-ITEM
792,with,I-FOOD-ITEM
792,cream,I-FOOD-ITEM
792,cheese,I-FOOD-ITEM
792,please,O
793,A,B-QUANTITY
793,chai,B-FLAVOR
793,spiced,B-FLAVOR
793,hot,B-BEVERAGE
793,chocolate,I-BEVERAGE
793,and,O
793,a,B-QUANTITY
793,chocolate,B-BAKERY-ITEM
793,raspberry,I-BAKERY-ITEM
793,Danish,I-BAKERY-ITEM
793,please,O
794,Could,O
794,I,O
794,get,O
794,a,B-QUANTITY
794,matcha,B-FLAVOR
794,green,B-BEVERAGE
794,tea,I-BEVERAGE
794,latte,B-COFFEE-TYPE
794,and,O
794,a,B-QUANTITY
794,chocolate,B-BAKERY-ITEM
794,croissant,I-BAKERY-ITEM
795,honey,B-FLAVOR
795,lavender,I-FLAVOR
795,cold,B-COFFEE-TYPE
795,brew,I-COFFEE-TYPE
795,and,O
795,a,B-QUANTITY
795,mixed,B-FOOD-ITEM
795,fruit,I-FOOD-ITEM
795,parfait,I-FOOD-ITEM
795,.,O
795,please,O
796,I'd,O
796,like,O
796,an,B-QUANTITY
796,iced,B-TEMP
796,lavender,B-FLAVOR
796,earl,I-FLAVOR
796,grey,B-BEVERAGE
796,tea,I-BEVERAGE
796,and,O
796,a,B-QUANTITY
796,maple,B-BAKERY-ITEM
796,bacon,I-BAKERY-ITEM
796,donut,I-BAKERY-ITEM
796,please,O
797,I'd,O
797,like,O
797,a,B-QUANTITY
797,sausage,B-FOOD-ITEM
797,egg,I-FOOD-ITEM
797,and,I-FOOD-ITEM
797,cheese,I-FOOD-ITEM
797,on,I-FOOD-ITEM
797,a,I-FOOD-ITEM
797,bagel,I-FOOD-ITEM
797,please,O
798,I'll,O
798,take,O
798,a,B-QUANTITY
798,turmeric,B-FLAVOR
798,ginger,I-FLAVOR
798,tea,B-BEVERAGE
798,and,O
798,a,B-QUANTITY
798,fruit,B-BAKERY-ITEM
798,and,I-BAKERY-ITEM
798,nut,I-BAKERY-ITEM
798,muffin,I-BAKERY-ITEM
798,please,O
799,Hi,O
799,can,O
799,I,O
799,have,O
799,a,B-QUANTITY
799,large,B-SIZE
799,ice,B-TEMP
799,chai,B-FLAVOR
799,latte,B-COFFEE-TYPE
799,with,O
799,3,B-QUANTITY
799,sugars,B-SWEETENER
800,I'll,O
800,take,O
800,a,B-QUANTITY
800,cortado,B-COFFEE-TYPE
800,with,O
800,a,B-QUANTITY
800,twist,B-FLAVOR
800,of,O
800,orange,B-FLAVOR
800,and,O
800,a,B-QUANTITY
800,pistachio,B-BAKERY-ITEM
800,muffin,I-BAKERY-ITEM
800,please,O
801,I,B-QUANTITY
801,need,O
801,3,B-QUANTITY
801,donuts,B-BAKERY-ITEM
801,.,O
801,any,O
801,kind,O
801,!,O
801,And,O
801,2,B-QUANTITY
801,coffees,B-BEVERAGE
801,both,O
801,medium,B-SIZE
801,with,O
801,3,B-QUANTITY
801,cream,B-FLAVOR
801,5,B-QUANTITY
801,stevia,B-FLAVOR
801,.,O
802,I'd,O
802,like,O
802,a,B-QUANTITY
802,cortado,B-COFFEE-TYPE
802,and,O
802,a,B-QUANTITY
802,ham,B-FOOD-ITEM
802,and,I-FOOD-ITEM
802,cheese,I-FOOD-ITEM
802,croissant,I-FOOD-ITEM
802,.,O
802,please,O
803,May,O
803,I,O
803,have,O
803,a,B-QUANTITY
803,venti,B-SIZE
803,iced,B-TEMP
803,coffee,B-COFFEE-TYPE
803,with,O
803,coconut,B-MILK-TYPE
803,milk,I-MILK-TYPE
803,.,O
803,please,O
804,2,B-QUANTITY
804,frozen,B-BEVERAGE
804,coffees,I-BEVERAGE
804,large,B-SIZE
804,.,O
804,1,B-QUANTITY
804,with,O
804,mocha,B-FLAVOR
804,and,O
804,1,B-QUANTITY
804,with,O
804,Carmel,B-FLAVOR
804,.,O
805,A,B-QUANTITY
805,macchiato,B-COFFEE-TYPE
805,with,O
